DJI_0052.JPG,0,0,0,0,0,100.8,
DJI_0053.JPG,-2.33,7.21,0.1,0,117,100.9,
DJI_0054.JPG,-8.69,20.77,0.1,0,117.8,101.1,
DJI_0055.JPG,-17.17,39.85,0.1,0,118.2,101.4,
DJI_0056.JPG,-26.28,58.92,0.1,0,118.4,101.3,
DJI_0057.JPG,-35.18,78,0.1,0,119,101.4,
DJI_0058.JPG,-43.87,97.49,0,0,119.2,101.2,
DJI_0059.JPG,-52.77,116.99,0,0,119.2,101.1,
DJI_0060.JPG,-61.46,136.07,0,0,119.2,100.7,
DJI_0061.JPG,-69.94,155.57,0,0,119.6,100.6,
DJI_0062.JPG,-78.84,174.64,0.1,0,119.6,100.5,
DJI_0063.JPG,-87.75,193.72,0.1,0,119.6,100.3,
DJI_0064.JPG,-96.65,213.22,0,0,119.6,100.4,
DJI_0065.JPG,-105.55,232.72,0,0,119.6,100.2,
DJI_0066.JPG,-114.24,252.21,0.1,0,119.6,100.3,
DJI_0067.JPG,-123.14,271.29,0,0,119.5,100.2,
DJI_0068.JPG,-132.04,290.79,0.1,0,119.5,100.5,
DJI_0069.JPG,-140.73,309.86,0,0,119.5,100.2,
DJI_0070.JPG,-149.63,329.36,0,0,119.5,100.1,
DJI_0071.JPG,-158.32,348.44,0,0,119.5,100,
DJI_0072.JPG,-163.83,357.76,0,0,116.8,100,
DJI_0078.JPG,-199.23,331.06,0,0,114.8,99.4,
DJI_0079.JPG,-192.87,317.07,0,0,114.4,99.4,
DJI_0080.JPG,-183.76,297.57,0,0,0,99.6,
DJI_0081.JPG,-174.64,278.07,0,0,0,99.7,
DJI_0082.JPG,-166.38,259.84,0,0,0,99.7,
DJI_0083.JPG,-158.11,241.19,0.1,0,0,99.8,
DJI_0084.JPG,-149.42,221.69,0,0,0,99.8,
DJI_0085.JPG,-140.73,202.62,0,0,0,99.9,
DJI_0086.JPG,-132.04,183.54,0,0,0,99.8,
DJI_0087.JPG,-123.35,164.05,0,0,0,99.8,
DJI_0088.JPG,-114.66,144.97,0,0,114.6,99.9,
DJI_0089.JPG,-105.97,125.47,0,0,114.6,99.9,
DJI_0090.JPG,-97.28,106.4,0,0,114.6,99.9,
DJI_0091.JPG,-88.38,86.9,0,0,114.6,99.9,
DJI_0092.JPG,-79.69,67.82,0,0,114.6,99.9,
DJI_0093.JPG,-71,48.32,0,0,114.6,99.9,
DJI_0094.JPG,-62.31,28.82,0.1,0,114.6,99.8,
DJI_0095.JPG,-53.41,9.75,0,0,114.6,99.9,
DJI_0096.JPG,-44.72,-9.75,0,0,114.7,99.8,
DJI_0097.JPG,-39.42,-20.77,0,0,115.8,99.8,
DJI_0103.JPG,-81.39,-32.64,0,0,116.5,99.9,
DJI_0104.JPG,-87.96,-18.23,0,0,116.6,100.3,
DJI_0105.JPG,-96.22,-0.42,0,0,116.8,100.5,
DJI_0106.JPG,-104.7,17.8,0.1,0,116.9,100.6,
DJI_0107.JPG,-113.39,36.45,0,0,117.1,100.6,
DJI_0108.JPG,-121.87,55.11,0,0,0,100.3,
DJI_0109.JPG,-130.35,74.18,0,0,0,100.2,
DJI_0110.JPG,-139.04,93.68,0.1,0,0,100.2,
DJI_0111.JPG,-147.51,112.33,0.1,0,0,100.2,
DJI_0112.JPG,-155.78,130.56,0.1,0,0,100.2,
DJI_0113.JPG,-164.05,149.21,0,0,0,100.2,
DJI_0114.JPG,-172.31,167.44,0,0,117,100.1,
DJI_0115.JPG,-180.58,185.66,0,0,117,100.1,
DJI_0116.JPG,-188.84,203.89,0,0,117,100,
DJI_0117.JPG,-197.11,222.12,0,0,117,99.9,
DJI_0118.JPG,-205.59,240.77,0,0,117,100,
DJI_0119.JPG,-214.28,259.42,0,0,117,100,
DJI_0120.JPG,-222.97,278.5,0,0,0,100.1,
DJI_0121.JPG,-231.66,297.99,0,0,0,100.1,
DJI_0122.JPG,-242.04,319.19,0,0,0,99.3,
DJI_0124.JPG,-281.04,296.3,0.1,0,0,99.6,
DJI_0125.JPG,-272.98,283.58,0,0,0,99.5,
DJI_0126.JPG,-256.03,246.28,0.1,0,0,99.7,
DJI_0127.JPG,-247.34,227.2,0,0,0,99.7,
DJI_0128.JPG,-230.17,189.05,0,0,0,99.8,
DJI_0129.JPG,-212.79,150.48,0,0,0,99.8,
DJI_0130.JPG,-204.1,131.41,0,0,0,99.8,
DJI_0131.JPG,-195.41,111.91,0,0,0,99.8,
DJI_0132.JPG,-178.03,73.33,0,0,0,99.8,
DJI_0133.JPG,-169.13,53.83,0,0,114.7,99.8,
DJI_0134.JPG,-151.75,15.26,0,0,114.7,99.8,
DJI_0135.JPG,-134.16,-23.31,0,0,114.7,99.9,
DJI_0136.JPG,-125.47,-42.81,0,0,114.7,99.9,
DJI_0137.JPG,-118.27,-58.5,0,0,115.3,99.9,
DJI_0141.JPG,-157.9,-78,0.1,0,114.4,99.8,
DJI_0142.JPG,-171.04,-47.05,0,0,115.6,100.3,
DJI_0143.JPG,-188.84,-8.05,0,0,115.8,100.3,
DJI_0144.JPG,-197.53,11.02,0,0,115.9,100.3,
DJI_0145.JPG,-206.22,30.52,0,0,115.9,100.3,
DJI_0146.JPG,-223.6,69.09,0.1,0,116.3,100.3,
DJI_0147.JPG,-241.19,107.67,0,0,116.4,100.1,
DJI_0148.JPG,-258.57,146.24,0,0,116.4,100,
DJI_0149.JPG,-276.38,185.24,0,0,116.6,100.1,
DJI_0150.JPG,-285.07,204.31,0,0,116.5,99.9,
DJI_0151.JPG,-293.76,223.39,0,0,116.4,99.8,
DJI_0152.JPG,-302.66,242.89,0,0,116.3,99.9,
DJI_0153.JPG,-311.35,262.39,0.1,0,116.4,100.2,
DJI_0154.JPG,-319.19,278.5,0,0,113.4,99.5,
DJI_0156.JPG,-357.97,256.03,0.1,0,115.4,99.8,
DJI_0157.JPG,-348.86,239.92,0,0,114.7,99.6,
DJI_0158.JPG,-340.38,220.85,0,0,114.6,99.7,
DJI_0159.JPG,-331.27,201.35,0.1,0,114.6,99.8,
DJI_0160.JPG,-314.1,163.2,0.1,0,114.6,99.8,
DJI_0161.JPG,-305.62,144.12,0,0,114.6,99.8,
DJI_0162.JPG,-296.93,124.62,0,0,114.6,99.9,
DJI_0163.JPG,-288.24,105.55,0,0,114.7,99.9,
DJI_0164.JPG,-279.34,86.05,0,0,114.7,99.9,
DJI_0165.JPG,-253.27,27.98,0,0,114.7,100,
DJI_0166.JPG,-244.37,8.9,0,0,114.7,99.9,
DJI_0167.JPG,-235.68,-10.6,0,0,114.7,100,
DJI_0168.JPG,-218.09,-49.17,0,0,114.7,99.9,
DJI_0169.JPG,-209.4,-68.67,0,0,114.7,100,
DJI_0170.JPG,-200.71,-87.75,0,0,114.7,100,
DJI_0171.JPG,-194.57,-102.58,0,0,116,100,
DJI_0174.JPG,-235.68,-116.15,0,0,115.9,99.9,
DJI_0175.JPG,-249.88,-84.35,0,0,115.6,100.6,
DJI_0176.JPG,-266.84,-47.05,0,0,116,100.4,
DJI_0177.JPG,-284.01,-8.48,0,0,116.4,100.2,
DJI_0178.JPG,-301.39,29.67,0,0,116.7,100.2,
DJI_0179.JPG,-318.55,67.82,0,0,117.1,100.1,
DJI_0180.JPG,-335.93,105.97,0,0,117.1,99.9,
DJI_0181.JPG,-353.52,144.55,0,0,117,100,
DJI_0182.JPG,-370.9,183.12,0,0,116.8,100,
DJI_0183.JPG,-379.8,202.62,0,0,116.8,99.9,
DJI_0184.JPG,-388.49,221.69,0,0,116.8,100.1,
DJI_0185.JPG,-395.49,236.53,0,0,115.8,99.1,
DJI_01.JPG,0,0,0,0,0,50,
DJI_02.JPG,30,-40,0,0,0,50,
DJI_03.JPG,-30,-40,0,0,0,50,
DJI_04.JPG,-30,40,0,0,0,50,
DJI_05.JPG,30,40,0,0,0,50,



117.2
117.3
117.3

DJI_0114.JPG,-172.31,167.44,0,0,117.2,100.1,
DJI_0115.JPG,-180.58,185.66,0,0,117.3,100.1
